317.7311 	EXP 	fixation: autoDraw = False
317.7311 	EXP 	text: autoDraw = True
318.4836 	EXP 	New trial (rep=2, index=4): {'word': 'BLUE', 'colour': 'purple', 'stim_condition': 'I', 'correct_res': 'p'}
318.4895 	DATA 	Keypress: p
318.4979 	EXP 	fixation: autoDraw = False
318.4979 	EXP 	text: autoDraw = False
318.4979 	EXP 	text: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
318.4979 	EXP 	text: height = 0.05
318.4979 	EXP 	text: height = 0.05
318.4979 	EXP 	text: height = 0.05
318.4979 	EXP 	text: text = 'BLUE'
318.4979 	EXP 	fixation: autoDraw = True
318.9977 	EXP 	fixation: autoDraw = False
318.9977 	EXP 	text: autoDraw = True
319.6175 	EXP 	New trial (rep=2, index=5): {'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r'}
319.6239 	DATA 	Keypress: p
319.6311 	EXP 	fixation: autoDraw = False
319.6311 	EXP 	text: autoDraw = False
319.6311 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
319.6311 	EXP 	text: height = 0.05
319.6311 	EXP 	text: height = 0.05
319.6311 	EXP 	text: height = 0.05
319.6311 	EXP 	text: text = 'RED'
319.6311 	EXP 	fixation: autoDraw = True
320.1310 	EXP 	fixation: autoDraw = False
320.1310 	EXP 	text: autoDraw = True
321.3002 	EXP 	New trial (rep=2, index=6): {'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b'}
321.3060 	DATA 	Keypress: r
321.3145 	EXP 	fixation: autoDraw = False
321.3145 	EXP 	text: autoDraw = False
321.3145 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
321.3145 	EXP 	text: height = 0.05
321.3145 	EXP 	text: height = 0.05
321.3145 	EXP 	text: height = 0.05
321.3145 	EXP 	text: text = 'BLUE'
321.3145 	EXP 	fixation: autoDraw = True
321.8144 	EXP 	fixation: autoDraw = False
321.8144 	EXP 	text: autoDraw = True
322.9665 	EXP 	New trial (rep=2, index=7): {'word': 'ORANGE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r'}
322.9734 	DATA 	Keypress: b
322.9811 	EXP 	fixation: autoDraw = False
322.9811 	EXP 	text: autoDraw = False
322.9811 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
322.9811 	EXP 	text: height = 0.05
322.9811 	EXP 	text: height = 0.05
322.9811 	EXP 	text: height = 0.05
322.9811 	EXP 	text: text = 'ORANGE'
322.9811 	EXP 	fixation: autoDraw = True
323.4809 	EXP 	fixation: autoDraw = False
323.4809 	EXP 	text: autoDraw = True
324.2665 	EXP 	New trial (rep=3, index=0): {'word': 'ORANGE', 'colour': 'orange', 'stim_condition': 'C', 'correct_res': 'o'}
324.2688 	DATA 	Keypress: o
324.2810 	EXP 	fixation: autoDraw = False
324.2810 	EXP 	text: autoDraw = False
324.2810 	EXP 	text: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
324.2810 	EXP 	text: text = 'ORANGE'
324.2810 	EXP 	fixation: autoDraw = True
324.7812 	EXP 	fixation: autoDraw = False
324.7812 	EXP 	text: autoDraw = True
325.5167 	EXP 	New trial (rep=3, index=1): {'word': 'PURPLE', 'colour': 'purple', 'stim_condition': 'C', 'correct_res': 'p'}
325.5230 	DATA 	Keypress: o
325.5311 	EXP 	fixation: autoDraw = False
325.5311 	EXP 	text: autoDraw = False
325.5311 	EXP 	text: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
325.5311 	EXP 	text: height = 0.05
325.5311 	EXP 	text: height = 0.05
325.5311 	EXP 	text: height = 0.05
325.5311 	EXP 	text: text = 'PURPLE'
325.5311 	EXP 	fixation: autoDraw = True
326.0312 	EXP 	fixation: autoDraw = False
326.0312 	EXP 	text: autoDraw = True
